maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency
1621,"Balestrieri, Tommaso",Violin,Mantua,Bonhams,"Nov 11, 2002",70,146247.0,92000.0,144427.0,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Tarisio,"May 11, 2001",IV 15,33750.0,23806.0,38470.0,usd
1621,"Balestrieri, Tommaso",Violin,Mantua,Tarisio,"May 19, 2000",IV 2,99000.0,66644.0,111549.0,usd
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Jun 17, 1997",110,114203.0,69700.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Christie's,"Jun 21, 1995",152,125985.0,78500.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Phillip's,"Nov 10, 1994",42,137931.0,86250.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Nov 2, 1993",76,60931.0,41100.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Bongartz's,"Nov 23, 1992",146,61096.0,40261.0,,
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Mar 20, 1992",176,90077.0,52800.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Jun 14, 1990",216,43142.0,25300.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Christie's,"Mar 28, 1990",363,152171.0,93500.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Christie's,"Jun 14, 1989",281,99957.0,66000.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Nov 12, 1987",25,46398.0,26400.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Nov 14, 1985",10,43961.0,30800.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby Parke Bernet,"Jun 19, 1985",31,47300.0,36204.0,,usd
1621,"Balestrieri, Tommaso",Viola,Mantua,Sotheby's,"Jun 21, 1984",42,29964.0,22000.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Jun 21, 1984",75,41950.0,30800.0,,gbp
1621,"Balestrieri, Tommaso",Small Violin,Mantua,Sotheby's,"Apr 5, 1984",104,9412.0,6600.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Bongartz's,"Apr 9, 1984",125B,37635.0,26411.0,,
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby Parke Bernet,"Jun 13, 1983",125,4400.0,2835.0,,usd
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Apr 7, 1982",131,18423.0,10450.0,12395.0,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Mar 18, 1982",-,16500.0,9119.0,,usd
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"May 16, 1978",-,47758.0,26400.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Oct 7, 1976",-,5493.0,3300.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"May 6, 1976",-,21044.0,11550.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Sotheby's,"Jul 16, 1970",-,4800.0,2000.0,,gbp
1621,"Balestrieri, Tommaso",Violin,Mantua,Puttick & Simpson,"Jun 29, 1933",-,750.0,180.0,,gbp
2801,"Balint, Geza",Violin Bow,,Tarisio,"Mar 18, 2022",77,2280.0,1734.0,2067.0,usd
2801,"Balint, Geza",Viola Bow,,Tarisio,"Mar 31, 2015",37,1222.0,826.0,1136.0,gbp
2801,"Balint, Geza",Viola Bow,,Tarisio,"Oct 16, 2013",73,2596.0,1619.0,1914.0,usd
2801,"Balint, Geza",Violin Bow,,Tarisio,"Jun 26, 2013",136,1080.0,703.0,829.0,usd
2801,"Balint, Geza",Viola Bow,,Skinner,"Nov 7, 1999",132,460.0,284.0,442.0,usd
3654,"Ball, Frank Cannon",Violin,,Freeman's Auctions,"Nov 20, 2015",201,3250.0,2132.0,3041.0,usd
3654,"Ball, Frank Cannon",Violin,"Springfield, MA",Skinner,"Nov 9, 2014",105,3250.0,2014.0,2544.0,usd
3655,"Ball, Harvey",Violin,,Skinner,"Nov 8, 1998",349,1150.0,694.0,,usd
3656,"Ballantyne, Robert",Violin,Glasgow,Brompton's,"Jul 10, 2007",89,2632.0,1300.0,1926.0,gbp
3656,"Ballantyne, Robert",Violin,Glasgow,Bonhams,"May 21, 1997",342,720.0,437.0,,gbp
3656,"Ballantyne, Robert",Bass,Glasgow,Sotheby's,"Nov 1, 1994",125,1877.0,1150.0,,gbp
3656,"Ballantyne, Robert",Violin,Glasgow,Phillip's,"Jun 4, 1992",104,562.0,308.0,,gbp
3660,"Balmforth, Leonard Percy",Violin,Leeds,Sotheby's,"Jul 11, 2006",5,2875.0,1560.0,2258.0,gbp
3660,"Balmforth, Leonard Percy",Violin Bow,Leeds,Sotheby's,"Jun 20, 1995",61,2028.0,1265.0,,gbp
3662,"Baltensperger, Emil",Violin,Chur,Christie's,"Oct 10, 2008",204,1250.0,734.0,921.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",,"Jun 9, 2023",,13200.0,10496.0,12255.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Kestenbaum & Co.,"Nov 20, 2019",25,8750.0,6773.0,7898.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Tarisio,"Feb 24, 2017",148,7800.0,6234.0,7378.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Skinner,"Nov 9, 2014",80,2900.0,1797.0,2270.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Tarisio,"Jul 31, 2010",463,1560.0,993.0,1197.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Tarisio,"Feb 20, 2010",406,11400.0,7385.0,8433.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Tarisio,"Oct 25, 2007",178,8775.0,4284.0,6133.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Tarisio,"Oct 22, 2004",515,7475.0,4090.0,5930.0,usd
33,"Baltzerson, Peter",Violin,"Boston, MA",Tarisio,"Oct 23, 2003",220,6900.0,4072.0,5854.0,usd
3666,"Balzarini, Pier Angelo",Viola,Cremona,,"Mar 14, 2025",,39000.0,30151.0,35816.0,usd
2854,"Bandini, Mario",Cello,,Tarisio,"Jun 26, 2014",32,19857.0,11800.0,14678.0,gbp
2854,"Bandini, Mario",Cello,Ravenna,Tarisio,"Nov 12, 1999",IVAC 13,4400.0,2728.0,4269.0,usd
2854,"Bandini, Mario",Cello,Ravenna,Sotheby's,"Mar 16, 1999",74,5603.0,3450.0,5140.0,gbp
2854,"Bandini, Mario",Cello,Ravenna,Sotheby's,"Mar 31, 1998",153,6748.0,4025.0,,gbp
34,"Banks, Benjamin",Viola,Salisbury,,"Sep 26, 2025",,13773.0,10313.0,11800.0,eur
34,"Banks, Benjamin",Violin,Salisbury,,"Mar 25, 2025",,4353.0,3360.0,4021.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,,"Nov 30, 2023",,46361.0,36722.0,42500.0,eur
34,"Banks, Benjamin",Violin,Salisbury,,"Jun 6, 2023",,12645.0,10200.0,11848.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Ingles & Hayday,"Mar 29, 2022",90,29942.0,22800.0,26902.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Tarisio,"Nov 19, 2021",144,12000.0,8921.0,10613.0,usd
34,"Banks, Benjamin",Cello,London,Tarisio,"Jul 23, 2020",2,56297.0,44250.0,48591.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Brompton's,"Jun 25, 2018",122,50981.0,38400.0,43649.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Brompton's,"Jun 26, 2017",138,7642.0,6000.0,6822.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Brompton's,"Jun 27, 2016",33,9495.0,7200.0,8633.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Brompton's,"Jun 27, 2016",142,94947.0,72000.0,86331.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Brompton's,"Mar 14, 2016",146,65483.0,45600.0,58893.0,gbp
34,"Banks, Benjamin",Violin,London,Tarisio,"Feb 26, 2016",113,9440.0,6754.0,8577.0,usd
34,"Banks, Benjamin",Violin,Salisbury,Ingles & Hayday,"Nov 3, 2015",2,8311.0,5400.0,7572.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Tarisio,"Nov 4, 2015",20,72756.0,47200.0,66535.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Brompton's,"Jun 29, 2015",411,17913.0,11400.0,16090.0,gbp
34,"Banks, Benjamin",Viola,Salisbury,Brompton's,"Oct 27, 2014",124,32925.0,20400.0,25777.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Brompton's,"Jun 23, 2014",218,17165.0,10200.0,12688.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Brompton's,"Mar 23, 2014",135,128601.0,78000.0,93234.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Bonhams,"Oct 30, 2013",32,15066.0,9375.0,10953.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Oct 30, 2012",1,11054.0,6875.0,8528.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Skinner,"Apr 29, 2012",78,28000.0,17256.0,21166.0,usd
34,"Banks, Benjamin",Viola,Salisbury,Skinner,"May 1, 2011",59,7110.0,4260.0,4785.0,usd
34,"Banks, Benjamin",Violin,Salisbury,Skinner,"May 1, 2011",60,20145.0,12069.0,13557.0,usd
34,"Banks, Benjamin",Violin,,Bonhams,"Mar 9, 2011",21,7777.0,4800.0,5584.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Bonhams,"Oct 6, 2010",290,48663.0,30600.0,35120.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Christie's,"Oct 13, 2009",193,13750.0,8650.0,9251.0,usd
34,"Banks, Benjamin",Viola,Salisbury,Sotheby's,"Mar 10, 2009",73,9515.0,6875.0,7443.0,gbp
34,"Banks, Benjamin",Viola,Salisbury,Bonhams,"Mar 10, 2008",131,16939.0,8400.0,11043.0,gbp
34,"Banks, Benjamin",Violin,,Sotheby's,"Mar 11, 2008",3,13778.0,6875.0,8959.0,gbp
34,"Banks, Benjamin",Violin,,Sotheby's,"Mar 11, 2008",177,8768.0,4375.0,5701.0,gbp
34,"Banks, Benjamin",Violin,,Sotheby's,"Mar 11, 2008",185,11273.0,5625.0,7330.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Tarisio,"May 11, 2007",359,11500.0,5801.0,8527.0,usd
34,"Banks, Benjamin",Violin,Salisbury,Christie's,"Apr 2, 2007",41,14400.0,7278.0,10774.0,usd
34,"Banks, Benjamin",Violin,London,Tarisio,"Mar 2, 2007",172,9511.0,4888.0,7226.0,gbp
34,"Banks, Benjamin",Violin,,Sotheby's,"Nov 7, 2006",42,25209.0,13200.0,19764.0,gbp
34,"Banks, Benjamin",Cello,London,Tarisio,"Oct 19, 2006",52,48875.0,26053.0,38910.0,usd
34,"Banks, Benjamin",Violin,,Sotheby's,"Jul 11, 2006",17,3539.0,1920.0,2779.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"Jul 11, 2006",236,9289.0,5040.0,7294.0,gbp
34,"Banks, Benjamin",Viola,,Christie's,"May 16, 2006",64,4200.0,2232.0,3277.0,usd
34,"Banks, Benjamin",Violin,Salisbury,Bonhams,"Apr 10, 2006",105,16573.0,9522.0,13698.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Skinner,"Oct 16, 2005",322,4113.0,2327.0,3428.0,usd
34,"Banks, Benjamin",Cello,Salisbury,Bonhams,"May 23, 2005",203,39502.0,21600.0,31481.0,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"Nov 11, 2003",207,24008.0,14400.0,20882.0,gbp
34,"Banks, Benjamin",Violin,,Bonhams,"Sep 8, 2003",67,11925.0,7520.0,10772.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Tarisio,"Jun 6, 2002",OV 9,7313.0,5011.0,7791.0,usd
34,"Banks, Benjamin",Viola,Salisbury,Bonhams,"Mar 12, 2002",130,17081.0,12075.0,19559.0,gbp
34,"Banks, Benjamin",Cello,,Christie's,"Nov 12, 2001",33,7686.0,5287.0,8617.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Nov 13, 2001",27,2770.0,1920.0,3132.0,gbp
34,"Banks, Benjamin",Violin,,Sotheby's,"Mar 20, 2001",p,9428.0,6600.0,10452.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Mar 20, 2001",14,9428.0,6600.0,10452.0,gbp
34,"Banks, Benjamin",Viola,Salisbury,Sotheby's,"Mar 20, 2001",112,4285.0,3000.0,4751.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Mar 14, 2000",64,9946.0,6325.0,10339.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Nov 16, 1999",386,2974.0,1840.0,2877.0,gbp
34,"Banks, Benjamin",Viola,,Bonhams,"Nov 17, 1999",82,6168.0,3800.0,5926.0,gbp
34,"Banks, Benjamin",Violin,,Bonhams,"Jun 16, 1999",73,2538.0,1600.0,2453.0,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Jun 17, 1997",9,1696.0,1035.0,,gbp
34,"Banks, Benjamin",Violin,London,Bonhams,"Jun 12, 1996",72,9706.0,6325.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Phillip's,"Nov 10, 1995",164,10870.0,6900.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Skinner,"Nov 20, 1994",41,35650.0,22736.0,,usd
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Mar 22, 1994",7,5812.0,3910.0,,gbp
34,"Banks, Benjamin",Viola,Salisbury,Sotheby's,"Apr 29, 1993",327,5057.0,3220.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Christie's,"Jul 3, 1992",200,27292.0,14300.0,,gbp
34,"Banks, Benjamin",Violin,,Phillip's,"Apr 25, 1991",148,4471.0,2640.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Mar 27, 1990",45,2862.0,1760.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Nov 23, 1989",463,6542.0,4180.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Phillip's,"Sep 14, 1989",252,1887.0,1210.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Mar 30, 1989",43,7796.0,4620.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"Nov 24, 1988",189,32331.0,17600.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Phillip's,"Jan 28, 1988",108,7449.0,4180.0,,gbp
34,"Banks, Benjamin",Viola,Salisbury,Phillip's,"Nov 19, 1987",125,10183.0,5720.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Nov 12, 1986",34,3452.0,2420.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"Nov 14, 1985",83,9106.0,6380.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Phillip's,"Sep 12, 1985",198,3046.0,2310.0,,gbp
34,"Banks, Benjamin",Viola,Salisbury,Christie's,"Jul 3, 1985",85,3261.0,2484.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Christie's,"Nov 21, 1983",159,601.0,410.0,,gbp
34,"Banks, Benjamin",Violin,Salisbury,Sotheby's,"Nov 25, 1983",1,1445.0,990.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"Apr 7, 1983",64,17365.0,11550.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Phillip's,"Oct 9, 1980",-,14863.0,6200.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"May 16, 1978",-,5572.0,3080.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Christie's,"Jun 12, 1974",-,670.0,280.0,,gbp
34,"Banks, Benjamin",Cello,Salisbury,Sotheby's,"Nov 27, 1969",-,1056.0,440.0,,gbp
2934,"Banks, Benjamin II",Violin,,Ingles & Hayday,"May 20, 2014",9,5050.0,3000.0,3685.0,gbp
35,"Banks, James",Viola,Salisbury,Tarisio,"Jun 6, 2002",OVAC 1,8438.0,5782.0,8990.0,usd
35,"Banks, James",Viola,Salisbury,Tarisio,"May 19, 2000",OVAC 1,6325.0,4258.0,7127.0,usd
1294,"Banks, James & Henry",Cello,Salisbury,,"Jun 5, 2023",,28230.0,22800.0,26418.0,gbp
1294,"Banks, James & Henry",Cello,Salisbury,,"Mar 7, 2023",,14002.0,11688.0,13150.0,eur
1294,"Banks, James & Henry",Violin,London,Tarisio,"Mar 26, 2021",78,18000.0,13057.0,15267.0,usd
1294,"Banks, James & Henry",Violin,London,Brompton's,"Oct 23, 2017",227,7912.0,6000.0,6735.0,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Brompton's,"Mar 27, 2017",75,12088.0,9600.0,11110.0,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Tarisio,"May 6, 2011",270,22800.0,13888.0,15723.0,usd
1294,"Banks, James & Henry",Cello,Salisbury,Brompton's,"Jun 23, 2008",42,49415.0,25200.0,31837.0,gbp
1294,"Banks, James & Henry",Violin,Liverpool,Bonhams,"Mar 10, 2008",98,9680.0,4800.0,6310.0,gbp
1294,"Banks, James & Henry",Viola,Salisbury,Skinner,"Oct 16, 2005",326,7050.0,3988.0,5875.0,usd
1294,"Banks, James & Henry",Cello,Salisbury,Sotheby's,"Nov 12, 2002",216,37951.0,23900.0,37646.0,gbp
1294,"Banks, James & Henry",Cello,Salisbury,Skinner,"May 6, 2001",38,18400.0,12811.0,20584.0,usd
1294,"Banks, James & Henry",Viola,Salisbury,Bonhams,"Nov 17, 1999",85,11362.0,7000.0,10916.0,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Christie's,"Apr 1, 1998",160,12513.0,7475.0,,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Skinner,"May 4, 1997",40,3220.0,1986.0,,usd
1294,"Banks, James & Henry",Cello,Salisbury,Phillip's,"Mar 22, 1995",222,7296.0,4600.0,,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Sotheby's,"Mar 22, 1994",174,13676.0,9200.0,,gbp
1294,"Banks, James & Henry",Cello,Salisbury,Phillip's,"Jun 20, 1991",166,19738.0,12100.0,,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Sotheby's,"Mar 14, 1991",88,17349.0,9350.0,,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Sotheby's,"Mar 14, 1991",156,8164.0,4400.0,,gbp
1294,"Banks, James & Henry",Violin,Liverpool,Phillip's,"Nov 16, 1989",122,852.0,540.0,,gbp
1294,"Banks, James & Henry",Viola,Salisbury,Christie's,"Nov 22, 1989",316,7747.0,4950.0,,gbp
1294,"Banks, James & Henry",Violin,Salisbury,Phillip's,"Sep 24, 1987",28,396.0,242.0,,gbp
2007,"Baracchi, Lanfranco",Violin,Reggio Emilia,Tarisio,"Jun 26, 2015",203,3835.0,2439.0,3423.0,usd
2007,"Baracchi, Lanfranco",Violin,Reggio Emilia,Tarisio,"May 12, 2005",53,5175.0,2775.0,4052.0,usd
36,"Bárány, Dezsö",Cello,Budapest,Sotheby's,"Mar 10, 2009",171,6920.0,5000.0,5413.0,gbp
36,"Bárány, Dezsö",Violin,Budapest,Skinner,"Oct 15, 2006",100,14100.0,7601.0,11235.0,usd
36,"Bárány, Dezsö",Violin,Budapest,Tarisio,"May 6, 2004",214,1380.0,769.0,1139.0,usd
36,"Bárány, Dezsö",Cello,Budapest,Sotheby's,"Nov 12, 2002",208,10436.0,6572.0,10352.0,gbp
36,"Bárány, Dezsö",Violin,Budapest,Sotheby's,"Mar 31, 1988",468,3943.0,2090.0,,gbp
37,"Barbé, François",Violin,Mirecourt,Tarisio,"May 12, 2017",133,5900.0,4577.0,5402.0,usd
37,"Barbé, François",Violin,Mirecourt,Tarisio,"Dec 15, 2012",202,2040.0,1262.0,1550.0,usd
37,"Barbé, François",Cello,,Vichy-Enchères,"Dec 8, 2011",107,9970.0,6341.0,7435.0,eur
37,"Barbé, François",Violin,,Vichy-Enchères,"Dec 8, 2011",858,1495.0,951.0,1115.0,eur
37,"Barbé, François",Violin,Dijon,Skinner,"May 4, 2008",89,3200.0,1620.0,2070.0,usd
37,"Barbé, François",Violin,Mirecourt,Bonhams,"May 8, 2003",80,659.0,411.0,576.0,gbp
37,"Barbé, François",Violin,Mirecourt,Bonhams,"May 8, 2003",94,941.0,587.0,823.0,gbp
37,"Barbé, François",Violin,,Phillip's,"Sep 11, 2000",304,1028.0,728.0,1194.0,gbp
37,"Barbé, François",Cello,,Bonhams,"Nov 17, 1999",69,40578.0,25000.0,38987.0,gbp
37,"Barbé, François",Violin,,Phillip's,"Mar 20, 1997",159,660.0,414.0,,gbp
37,"Barbé, François",Violin,,Phillip's,"Apr 30, 1993",226,380.0,242.0,,gbp
37,"Barbé, François",Violin,Avallon,Sotheby's,"Jun 11, 1992",301,1929.0,1045.0,,gbp
37,"Barbé, François",Violin,Paris,Bongartz's,"May 6, 1991",38,1139.0,668.0,,
37,"Barbé, François",Violin,Paris,Bongartz's,"May 6, 1991",151,3164.0,1856.0,,
37,"Barbé, François",Violin,Paris,Phillip's,"Jul 26, 1990",38,1556.0,858.0,,gbp
37,"Barbé, François",Violin,Avallon,Bongartz's,"Apr 30, 1990",36,1376.0,839.0,,
37,"Barbé, François",Violin,Mirecourt,Bongartz's,"Nov 20, 1989",107,1138.0,730.0,,
37,"Barbé, François",Violin,Avallon,Sotheby's,"Jun 15, 1989",148,836.0,550.0,,gbp
37,"Barbé, François",Violin,Avallon,Sotheby's,"Mar 31, 1988",451,1868.0,990.0,,gbp
37,"Barbé, François",Violin,Avallon,Phillip's,"Mar 26, 1987",205,1148.0,715.0,,gbp
37,"Barbé, François",Violin,Paris,Phillip's,"Feb 14, 1985",61,697.0,638.0,,gbp
3707,"Barbé, François-Jacques",Violin,Mirecourt,Tarisio,"Oct 25, 2022",111,2990.0,2603.0,3000.0,eur
1277,"Barbé, Jacques",Violin,Mirecourt,Skinner,"Apr 29, 2012",325,1659.0,1022.0,1254.0,usd
1277,"Barbé, Jacques",Violin,Mirecourt,Tarisio,"Feb 20, 2010",265,1440.0,933.0,1065.0,usd
1277,"Barbé, Jacques",Violin,Mirecourt,Skinner,"May 4, 1997",270,460.0,284.0,,usd
1277,"Barbé, Jacques",Violin,,Ader Tajan,"Mar 1, 1989",15,505.0,293.0,,
1277,"Barbé, Jacques",Cello,Dijon,Bongartz's,"Apr 27, 1987",357,4935.0,2960.0,,
1277,"Barbé, Jacques",Cello,,Christie's,"May 20, 1986",42,820.0,540.0,,gbp
1277,"Barbé, Jacques",Violin,Mirecourt,Phillip's,"Oct 11, 1984",67,539.0,440.0,,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Jun 5, 2025",,11752.0,8661.0,10288.0,eur
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,,"Jun 5, 2025",,14279.0,10524.0,12500.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"May 16, 2025",,3302.0,2486.0,2950.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,,"Mar 25, 2025",,3109.0,2400.0,2872.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Dec 5, 2024",,9223.0,7245.0,8750.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Oct 8, 2024",,7907.0,6032.0,7200.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,,"Oct 29, 2024",,7787.0,6000.0,7227.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Jun 6, 2024",,10193.0,7973.0,9375.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Jun 6, 2024",,8389.0,6562.0,7716.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,,"May 31, 2024",,1180.0,928.0,1087.0,usd
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,,"Feb 27, 2024",,7155.0,5646.0,6600.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Nov 30, 2023",,6818.0,5400.0,6250.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,,"Nov 17, 2023",,6000.0,4831.0,5520.0,usd
38,"Barbé, Mathias Theophile Auguste",Cello Bow,Mirecourt,,"Oct 31, 2023",,5826.0,4800.0,5495.0,gbp
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,,"Jun 1, 2023",,11315.0,9038.0,10540.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,,"Mar 28, 2023",,16247.0,13200.0,15010.0,gbp
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,,"Mar 7, 2023",,8305.0,6933.0,7800.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Vichy-Enchères,"Dec 1, 2022",185,12397.0,10088.0,11780.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Vichy-Enchères,"Jun 2, 2022",148,7062.0,5636.0,6600.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Ingles & Hayday,"Mar 29, 2022",157,3782.0,2880.0,3398.0,gbp
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,Vichy-Enchères,"Dec 2, 2021",35,6748.0,5068.0,5952.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Vichy-Enchères,"Dec 2, 2021",138,4218.0,3167.0,3720.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Tarisio,"Jul 9, 2021",55,5100.0,3681.0,4298.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Ingles & Hayday,"Jun 8, 2021",117,8136.0,5760.0,6678.0,gbp
38,"Barbé, Mathias Theophile Auguste",Viola Bow,,Vichy-Enchères,"Nov 28, 2019",333,13207.0,10233.0,12000.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Paris,Ingles & Hayday,"Oct 19, 2019",36,4362.0,3360.0,3905.0,gbp
38,"Barbé, Mathias Theophile Auguste",Viola Bow,,Tarisio,"Feb 26, 2016",29,2360.0,1689.0,2144.0,usd
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,Tarisio,"Nov 4, 2015",6,3638.0,2360.0,3327.0,gbp
38,"Barbé, Mathias Theophile Auguste",Viola Bow,,Tarisio,"Oct 29, 2014",39,8231.0,5100.0,6444.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Oct 29, 2014",93,3809.0,2360.0,2982.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Oct 16, 2013",155,3600.0,2246.0,2655.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Oct 16, 2013",165,3540.0,2208.0,2610.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Jun 26, 2013",103,4054.0,2640.0,3112.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Nov 28, 2012",175,1800.0,1127.0,1396.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Apr 27, 2012",129,6000.0,3698.0,4535.0,usd
