,maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency,instrument_id,make_date,length_of_back,upper_bouts,middle_bouts,lower_bouts,authentication_score,condition,notoriety_score
935,93,"Buthod, Charles",Violin,Paris,Tarisio,2001-05-11,OV 6,3375.0,2381.0,3847.0,usd,2154,1840.0,36.1,,,,3,1.0,0.0
936,15251,"Caccia, Andrea",Cello,Mantua,,2025-05-16,,12761.0,9607.0,11400.0,eur,126861,2024.0,75.6,33.8,23.8,42.6,5,2.0,0.0
937,15251,"Caccia, Andrea",Violin,Mantua,,2025-05-16,,6045.0,4551.0,5400.0,eur,126860,2022.0,35.6,16.9,11.4,20.9,4,2.0,0.0
938,15251,"Caccia, Andrea",Cello,Mantua,,2024-05-14,,10213.0,8117.0,9440.0,eur,121519,2006.0,75.0,34.3,24.0,44.3,4,2.0,0.0
939,15251,"Caccia, Andrea",Viola,Mantua,Tarisio,2021-03-26,17,3900.0,2829.0,3308.0,usd,96098,2008.0,42.7,20.2,13.6,24.7,5,2.0,0.0
940,15251,"Caccia, Andrea",Cello,Mantua,Tarisio,2018-03-19,35,8426.0,6000.0,6837.0,gbp,83405,2015.0,75.5,33.8,23.6,42.6,5,2.0,0.0
941,15251,"Caccia, Andrea",Violin,Mantua,Tarisio,2015-11-04,119,5549.0,3600.0,5075.0,gbp,74113,2014.0,35.6,16.9,11.4,20.8,5,2.0,0.0
942,1610,"Cahusac, Thomas",Violin,London,Tarisio,2011-11-11,196,8400.0,5273.0,6154.0,usd,31027,1795.0,35.6,,,,3,2.0,0.0
943,95,"Calace, Giuseppe",Violin,Naples,Tarisio,2006-05-19,308,2875.0,1533.0,2252.0,usd,10277,1960.0,35.7,,,,3,2.0,0.0
944,96,"Calace, Raffaele I",Violin,Naples,,2024-11-15,,7200.0,5678.0,6803.0,usd,124098,1930.0,35.8,16.4,11.3,20.5,4,2.0,0.0
945,96,"Calace, Raffaele I",Violin,Naples,,2023-11-17,,4800.0,3865.0,4416.0,usd,117902,,35.5,16.1,11.2,20.5,3,2.0,0.0
946,96,"Calace, Raffaele I",Violin,Naples,Tarisio,2015-06-26,232,8400.0,5341.0,7499.0,usd,72320,1916.0,35.5,,,,3,2.0,0.0
947,96,"Calace, Raffaele I",Violin,Naples,Tarisio,2013-12-13,251,1770.0,1088.0,1289.0,usd,65117,1916.0,35.8,,,,3,2.0,0.0
948,96,"Calace, Raffaele I",Violin,Naples,Tarisio,2003-10-23,216,3450.0,2036.0,2927.0,usd,4755,1930.0,35.7,,,,3,4.0,0.0
949,96,"Calace, Raffaele I",Violin,Naples,Tarisio,2002-10-24,IV 22,9563.0,6178.0,9820.0,usd,3761,1919.0,35.8,,,,3,3.0,0.0
950,1851,"Calvarola, Bartolomeo",Violin,Bergamo,Tarisio,2020-11-13,173,47200.0,35866.0,39942.0,usd,93992,1769.0,35.3,16.7,11.0,20.5,4,2.0,0.5
951,1851,"Calvarola, Bartolomeo",Violin,Bergamo,Tarisio,2009-05-09,370,38025.0,25199.0,28324.0,usd,43153,1751.0,35.6,,,,3,2.0,1.75
952,1851,"Calvarola, Bartolomeo",Violin,Bergamo,Christie's,2005-04-22,81,54000.0,28197.0,41294.0,usd,46871,1752.0,35.5,,,,3,2.0,0.0
953,1851,"Calvarola, Bartolomeo",Violin,Bergamo,Sotheby's,1982-11-04,-,4033.0,2420.0,,gbp,43152,1750.0,35.4,,,,3,2.0,0.0
954,1851,"Calvarola, Bartolomeo",Violin,Bergamo,Sotheby's,1981-05-15,-,17115.0,8250.0,,gbp,43153,1751.0,35.6,,,,3,2.0,1.75
955,1851,"Calvarola, Bartolomeo",Violin,Bergamo,Puttick & Simpson,1938-02-17,153,300.0,60.0,72.0,gbp,43153,1751.0,35.6,,,,3,2.0,1.75
956,101,"Candi, Cesare",Viola,Genoa,,2025-10-28,,20711.0,15600.0,17808.0,gbp,127496,1908.0,40.1,19.1,12.8,23.1,5,2.0,0.0
957,101,"Candi, Cesare",Violin,Genoa,Brompton's,2019-03-18,219,55609.0,42000.0,49018.0,gbp,54356,1925.0,35.5,,,,5,2.0,0.0
958,101,"Candi, Cesare",Violin,Genoa,Tarisio,2015-06-30,118,44542.0,28320.0,39809.0,gbp,73341,1929.0,35.5,16.9,11.0,20.7,3,4.0,0.25
959,101,"Candi, Cesare",Violin,Genoa,Tarisio,2012-06-25,136,49463.0,31800.0,39609.0,gbp,33103,1928.0,35.5,,,,3,4.0,0.0
960,101,"Candi, Cesare",Violin,Genoa,Vichy-Enchères,2011-12-08,125,24927.0,15852.0,18588.0,eur,60285,1901.0,35.7,,,,1,2.0,0.0
961,101,"Candi, Cesare",Violin,Genoa,Tarisio,2009-05-09,371,30000.0,19881.0,22346.0,usd,17522,1910.0,35.5,,,,3,2.0,0.0
962,101,"Candi, Cesare",Violin,Genoa,Sotheby's,2009-03-10,200,43250.0,31250.0,33834.0,gbp,54348,1930.0,35.4,,,,5,2.0,0.0
963,101,"Candi, Cesare",Treble Viol,Genoa,Tarisio,2008-10-22,107,5205.0,3218.0,4053.0,gbp,16272,1936.0,42.7,,,,4,2.0,0.0
964,101,"Candi, Cesare",Violin,Genoa,Tarisio,2007-10-25,496,38610.0,18848.0,26983.0,usd,13496,1918.0,35.4,,,,4,2.0,0.0
965,101,"Candi, Cesare",Violin,Genoa,Tarisio,2007-05-11,392,20700.0,10442.0,15349.0,usd,12219,1921.0,35.5,,,,3,2.0,0.0
966,101,"Candi, Cesare",Violin,Genoa,Tarisio,2005-05-12,360,46000.0,24665.0,36019.0,usd,7641,1923.0,35.4,,,,4,3.0,0.0
967,101,"Candi, Cesare",Violin,Genoa,Skinner,2003-10-19,139,15275.0,9135.0,13192.0,usd,91276,1945.0,35.4,,,,4,2.0,0.0
968,101,"Candi, Cesare",Violin,Genoa,Bonhams,2002-11-11,69,16453.0,10350.0,16248.0,gbp,54340,1930.0,35.6,,,,5,2.0,0.0
969,101,"Candi, Cesare",Violin,Genoa,Tarisio,2001-11-09,IV 14,27000.0,18526.0,30235.0,usd,17522,1910.0,35.5,,,,3,2.0,0.0
970,101,"Candi, Cesare",Violin,Genoa,Phillip's,1997-07-17,52,24078.0,14375.0,,gbp,54351,1924.0,35.4,,,,1,2.0,0.0
971,101,"Candi, Cesare",Violin,Genoa,Bonhams,1996-03-18,102,26392.0,17250.0,,gbp,13496,1918.0,35.4,,,,4,2.0,0.0
972,101,"Candi, Cesare",Violin,Genoa,Sotheby's,1995-10-31,153,12725.0,8050.0,,gbp,54359,1919.0,35.7,,,,5,2.0,0.0
973,101,"Candi, Cesare",Violin,Genoa,Bonhams,1995-06-20,136,21160.0,13200.0,,gbp,54338,1918.0,35.6,,,,5,2.0,0.0
974,101,"Candi, Cesare",Violin,Genoa,Sotheby's,1994-11-01,7,15014.0,9200.0,,gbp,54364,1919.0,35.5,,,,5,2.0,0.0
975,101,"Candi, Cesare",Violin,Genoa,Skinner,1993-11-21,357,13200.0,8972.0,,usd,91276,1945.0,35.4,,,,4,2.0,0.0
976,101,"Candi, Cesare",Violin,Genoa,Sotheby's,1993-07-01,98,19057.0,12650.0,,gbp,54358,1904.0,35.4,,,,4,2.0,0.0
977,101,"Candi, Cesare",Violin,Genoa,Sotheby's,1988-11-24,94,18590.0,10120.0,,gbp,54347,1921.0,,,,,4,2.0,0.0
978,101,"Candi, Cesare",Violin,Genoa,Sotheby's,1980-03-20,-,6275.0,2860.0,,gbp,54356,1925.0,35.5,,,,5,2.0,0.0
979,1750,"Canoti, Carlo",Viola,Cesena,Tarisio,2001-11-09,IV 39,4000.0,2745.0,4479.0,usd,2700,1960.0,42.3,,,,3,4.0,0.0
980,1787,"Capalbo, Giovanni",Violin,Rome,Tarisio,2004-05-06,416,6900.0,3846.0,5695.0,usd,5794,1930.0,35.5,,,,3,3.0,0.0
981,922,"Capela, Antonio",Viola,Cremona,Tarisio,2020-02-28,38,8260.0,6442.0,7532.0,usd,88994,1961.0,42.1,19.8,13.6,25.0,4,2.0,0.0
982,922,"Capela, Antonio",Viola,Espinho,Tarisio,2019-10-22,46,9306.0,7200.0,8358.0,gbp,88572,1982.0,41.0,19.2,13.5,24.2,4,2.0,0.0
983,922,"Capela, Antonio",Violin,Espinho,Tarisio,2019-10-22,171,12408.0,9600.0,11144.0,gbp,88571,1982.0,35.6,16.7,11.2,20.5,5,2.0,0.0
984,922,"Capela, Antonio",Violin,Espinho,Tarisio,2017-06-27,148,9960.0,7800.0,8823.0,gbp,78997,1973.0,35.4,16.7,11.0,20.7,5,2.0,0.0
985,922,"Capela, Antonio",Viola,Espinho,Tarisio,2016-06-28,38,9638.0,7200.0,8704.0,gbp,75102,1977.0,41.3,19.7,13.3,24.6,5,2.0,0.0
986,922,"Capela, Antonio",Cello,Espinho,Tarisio,2014-10-17,62,12000.0,7502.0,9413.0,usd,68202,1980.0,75.6,,,,3,2.0,0.0
987,922,"Capela, Antonio",Viola,Anta-Espinho,Tarisio,2014-05-09,47,10800.0,6405.0,7837.0,usd,67119,1968.0,42.0,,,,3,2.0,0.0
988,922,"Capela, Antonio",Viola,Anta-Espinho,Tarisio,2010-02-20,45,7200.0,4664.0,5326.0,usd,19672,1970.0,42.1,,,,3,2.0,0.0
989,922,"Capela, Antonio",Viola,Anta-Espinho,Tarisio,2009-05-09,40,5265.0,3489.0,3922.0,usd,16904,1986.0,42.0,,,,3,2.0,0.0
990,1681,"Capela, Domingos Ferreira",Violin,Espinho,Tarisio,2019-10-22,163,12201.0,9440.0,10958.0,gbp,88981,1967.0,35.9,17.0,11.4,20.8,4,2.0,0.0
991,883,"Capelli, Aldo",Viola,Cervia,Tarisio,2019-05-17,37,9600.0,7528.0,8591.0,usd,87152,1980.0,41.7,,,,3,2.0,0.0
992,883,"Capelli, Aldo",Violin,Cesena,Tarisio,2015-11-04,132,6366.0,4130.0,5822.0,gbp,73344,1988.0,35.6,16.8,11.0,20.6,4,2.0,0.0
993,883,"Capelli, Aldo",Viola,Cervia,Tarisio,2011-11-11,70,9600.0,6026.0,7033.0,usd,87152,1980.0,41.7,,,,3,2.0,0.0
994,102,"Capellini, Virgilio",Violin,Cremona,,2023-03-17,,9000.0,7406.0,8464.0,usd,104888,1997.0,35.4,17.0,11.2,20.2,3,2.0,0.0
995,102,"Capellini, Virgilio",Cello,Cremona,Tarisio,2022-11-18,22,17700.0,14892.0,17127.0,usd,102245,1983.0,74.2,,,,3,2.0,0.0
996,102,"Capellini, Virgilio",Viola,Cremona,Tarisio,2016-10-14,86,3900.0,3193.0,3544.0,usd,76726,1982.0,41.8,,,,3,2.0,0.0
997,102,"Capellini, Virgilio",Viola,Cremona,Tarisio,2015-05-16,77,5400.0,3434.0,4722.0,usd,72768,1978.0,41.7,,,,3,2.0,0.0
998,102,"Capellini, Virgilio",Violin,Cremona,Tarisio,2014-10-17,240,6600.0,4126.0,5177.0,usd,68643,1985.0,34.2,,,,3,2.0,0.0
999,102,"Capellini, Virgilio",Violin,Cremona,Tarisio,2013-02-25,310,7800.0,5153.0,5863.0,usd,63135,1980.0,35.6,,,,3,2.0,0.0
1000,102,"Capellini, Virgilio",Violin,Cremona,Tarisio,2006-05-19,420,7475.0,3986.0,5855.0,usd,9068,1981.0,35.8,,,,3,2.0,0.0
1001,103,"Capicchioni, Marino",Violin,Rimini,,2025-03-25,,66065.0,51000.0,61030.0,gbp,124501,1964.0,35.4,16.9,12.3,21.6,4,2.0,0.0
1002,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2020-05-01,9,51000.0,40733.0,46464.0,usd,92454,1940.0,,16.3,11.2,20.0,3,2.0,0.0
1003,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2014-05-09,272,78000.0,46256.0,56600.0,usd,67246,1965.0,35.5,16.9,11.5,20.9,4,2.0,0.0
1004,103,"Capicchioni, Marino",Cello,Rimini,Tarisio,2013-05-03,72,78000.0,50146.0,59478.0,usd,63865,1971.0,75.7,,,,3,2.0,0.0
1005,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2012-11-28,357,72000.0,45066.0,55853.0,usd,33680,1951.0,35.5,,,,4,2.0,0.0
1006,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,2012-03-06,13,81599.0,51650.0,62039.0,gbp,61201,1964.0,35.7,,,,4,2.0,0.0
1007,103,"Capicchioni, Marino",Violin,Rimini,Christie's,2011-10-14,45,50000.0,31679.0,36214.0,usd,59907,1948.0,35.6,16.6,11.1,20.2,4,2.0,0.5
1008,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2011-05-06,249,24000.0,14619.0,16551.0,usd,22872,1926.0,35.9,17.0,11.2,20.9,3,2.0,0.0
1009,103,"Capicchioni, Marino",Violin,Rimini,Skinner,2010-04-25,81,22515.0,14655.0,16915.0,usd,54723,1940.0,35.5,,,,0,2.0,0.0
1010,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2009-07-02,417,43875.0,26756.0,31230.0,usd,18294,1959.0,35.5,,,,3,2.0,0.0
1011,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,2009-03-10,15,51554.0,37250.0,40330.0,gbp,54426,1965.0,35.6,,,,4,2.0,0.0
1012,103,"Capicchioni, Marino",Cello,Rimini,Sotheby's,2009-03-10,183,51554.0,37250.0,40330.0,gbp,54427,1958.0,76.8,,,,4,2.0,0.0
1013,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2008-10-23,465,61425.0,37961.0,47951.0,usd,15753,1968.0,35.5,,,,3,2.0,0.0
1014,103,"Capicchioni, Marino",Violin,Rimini,Tarisio,2008-03-13,190,38022.0,18720.0,24409.0,gbp,14057,1957.0,35.6,,,,3,2.0,0.0
1015,103,"Capicchioni, Marino",Viola,Rimini,Christie's,2007-10-12,143,55000.0,27040.0,38806.0,usd,54406,1951.0,42.7,,,,3,2.0,0.0
1016,103,"Capicchioni, Marino",Violin,Rimini,Skinner,2004-05-02,46,36425.0,20528.0,30489.0,usd,54410,1963.0,35.6,,,,3,2.0,0.0
1017,103,"Capicchioni, Marino",Viola,Rimini,Bonhams,2004-03-29,141,39081.0,21517.0,32250.0,gbp,54384,1968.0,42.3,,,,3,2.0,0.0
1018,103,"Capicchioni, Marino",Violin,Rimini,Christie's,2003-04-30,131,21510.0,13444.0,19324.0,usd,54405,1938.0,35.6,,,,3,2.0,0.0
1019,103,"Capicchioni, Marino",Viola,Rimini,Bonhams,2001-06-19,47,46717.0,33350.0,54557.0,gbp,54384,1968.0,42.3,,,,3,2.0,0.0
1020,103,"Capicchioni, Marino",Viola,Rimini,Bonhams,2000-07-13,-,24134.0,16100.0,25814.0,gbp,54383,1962.0,41.2,,,,3,2.0,0.0
1021,103,"Capicchioni, Marino",Violin,Rimini,Christie's,2000-05-05,42,28200.0,18446.0,31389.0,usd,54403,1961.0,35.6,,,,4,2.0,0.0
1022,103,"Capicchioni, Marino",Viola,Rimini,Christie's,2000-05-05,140,19975.0,13066.0,22234.0,usd,54404,1965.0,42.8,,,,4,2.0,0.0
1023,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,1999-11-16,32,52048.0,32200.0,50356.0,gbp,54424,1961.0,35.6,,,,4,2.0,2.0
1024,103,"Capicchioni, Marino",Viola,Rimini,Sotheby's,1997-11-18,131,27298.0,16100.0,,gbp,54423,1963.0,42.3,,,,4,2.0,0.0
1025,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,1997-03-18,420,23756.0,14950.0,,gbp,54422,1951.0,35.9,,,,3,2.0,0.0
1026,103,"Capicchioni, Marino",Viola,Rimini,Sotheby's,1995-06-20,192,25808.0,16100.0,,gbp,54420,1953.0,42.8,,,,4,2.0,0.0
1027,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,1994-11-01,266,8633.0,5290.0,,gbp,54419,1950.0,35.3,,,,2,2.0,0.0
1028,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,1992-11-26,1,12078.0,7920.0,,gbp,54418,1961.0,35.7,,,,4,2.0,0.0
1029,103,"Capicchioni, Marino",Violin,Rimini,Christie's,1987-11-11,197,13756.0,7700.0,,gbp,54387,1949.0,35.5,,,,3,2.0,0.0
1030,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,1986-05-22,7,5911.0,3960.0,,gbp,54415,1966.0,35.7,,,,3,2.0,0.0
1031,103,"Capicchioni, Marino",Violin,Rimini,Christie's,1985-07-03,147,4962.0,3780.0,,gbp,54386,1954.0,35.8,,,,3,2.0,0.0
1032,103,"Capicchioni, Marino",Violin,Rimini,Sotheby's,1980-11-20,-,3935.0,1650.0,,gbp,54413,1950.0,35.5,,,,3,2.0,0.0
1033,2564,"Capicchioni, Marino & Mario",Violin,Rimini,Ingles & Hayday,2016-03-15,10,30623.0,21600.0,27566.0,gbp,75737,1976.0,35.6,,,,4,2.0,0.0
1034,2564,"Capicchioni, Marino & Mario",Violin,Rimini,Sotheby's,2002-11-12,175,18026.0,11352.0,17881.0,gbp,75737,1976.0,35.6,,,,4,2.0,0.0
1035,4752,"Capicchioni, Mario",Viola,Rimini,Tarisio,2018-06-25,32,22304.0,16800.0,19096.0,gbp,83528,1988.0,41.2,19.3,13.1,23.9,4,2.0,0.0
1036,4752,"Capicchioni, Mario",Violin,Rimini,Tarisio,2016-10-14,228,21600.0,17682.0,19627.0,usd,75724,1981.0,35.6,,,,4,2.0,0.0
1037,2064,"Caponnetto, Stefano",Violin,Catania,Tarisio,2007-07-25,356,748.0,365.0,544.0,usd,13047,,35.8,,,,3,2.0,0.0
1038,1195,"Cappa, Gioffredo",Violin,Saluzzo,Tarisio,2016-02-26,132,35400.0,25328.0,32164.0,usd,41189,1680.0,35.4,15.9,10.8,19.9,4,2.0,0.0
1039,1195,"Cappa, Gioffredo",Violin,Saluzzo,Tarisio,2013-05-03,255,96000.0,61718.0,73204.0,usd,64400,1710.0,35.3,,,,3,2.0,0.0
1040,1195,"Cappa, Gioffredo",Violin,Saluzzo,Tarisio,2012-11-28,360,48000.0,30044.0,37235.0,usd,41189,1680.0,35.4,15.9,10.8,19.9,4,2.0,0.0
1041,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,2009-10-06,124,59242.0,37250.0,40241.0,gbp,53205,1700.0,35.6,,,,4,2.0,0.0
1042,1195,"Cappa, Gioffredo",Violin,Saluzzo,Christie's,2006-10-13,258,132000.0,71155.0,105179.0,usd,47978,1690.0,35.6,,,,4,2.0,0.0
1043,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,2006-02-28,207,189421.0,108000.0,159513.0,gbp,30079,1695.0,35.5,,,,3,2.0,0.0
1044,1195,"Cappa, Gioffredo",Violin,Saluzzo,Bonhams,1996-11-20,87,50172.0,29900.0,,gbp,43452,1680.0,35.7,,,,3,2.0,0.5
1045,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1994-06-21,26,63315.0,41100.0,,gbp,42174,1680.0,35.5,,,,3,2.0,0.0
1046,1195,"Cappa, Gioffredo",Violin,Saluzzo,Bongartz's,1991-05-06,179,56952.0,33403.0,,,45315,1690.0,35.5,,,,4,2.0,0.0
1047,1195,"Cappa, Gioffredo",Violin,Saluzzo,Christie's,1991-04-23,217,41430.0,24200.0,,gbp,45211,1697.0,35.1,,,,2,2.0,0.5
1048,1195,"Cappa, Gioffredo",Violin,Saluzzo,Bongartz's,1990-11-19,183,44749.0,22707.0,,,45211,1697.0,35.1,,,,2,2.0,0.5
1049,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1988-06-22,97,36945.0,20900.0,,gbp,45315,1690.0,35.5,,,,4,2.0,0.0
1050,1195,"Cappa, Gioffredo",Cello,Saluzzo,Sotheby's,1987-11-12,86,27066.0,15400.0,,gbp,45348,1630.0,72.4,,,,3,2.0,0.0
1051,1195,"Cappa, Gioffredo",Violin,Saluzzo,Bongartz's,1987-11-16,151,40035.0,22877.0,,,45315,1690.0,35.5,,,,4,2.0,0.0
1052,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1987-04-30,162,58450.0,35200.0,,gbp,44690,1690.0,35.3,,,,1,2.0,0.5
1053,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1984-12-18,41,27500.0,23187.0,,usd,45442,1661.0,35.7,,,,2,2.0,0.0
1054,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1984-04-05,103,20392.0,14300.0,,gbp,44792,1691.0,35.4,,,,3,2.0,0.0
1055,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1983-04-07,124,31423.0,20900.0,,gbp,44770,1680.0,35.3,,,,3,2.0,0.5
1056,1195,"Cappa, Gioffredo",Violin,,Christie's,1980-03-21,-,31224.0,14300.0,,gbp,45413,1690.0,35.6,,,,3,2.0,0.0
1057,1195,"Cappa, Gioffredo",Violin,Saluzzo,Sotheby's,1975-07-17,-,7627.0,3500.0,,gbp,44133,1666.0,35.6,,,,4,2.0,0.0
1058,2860,"Cappellaro, Alfonso",Violin,Castelfranco,Tarisio,2014-10-29,136,2285.0,1416.0,1789.0,gbp,67435,1980.0,35.6,16.9,11.1,20.7,4,2.0,0.0
1059,105,"Carcassi, Lorenzo",Violin,Florence,Brompton's,2010-10-06,75,45800.0,28800.0,33055.0,gbp,55395,1750.0,35.3,,,,2,2.0,0.0
1060,105,"Carcassi, Lorenzo",Violin,Florence,Bonhams,2010-03-10,-,21567.0,14400.0,15846.0,gbp,53103,,35.1,,,,3,2.0,0.0
1061,105,"Carcassi, Lorenzo",Viola,Florence,Sotheby's,2009-10-06,62,47712.0,30000.0,32409.0,gbp,53197,1760.0,39.3,,,,3,2.0,0.0
1062,105,"Carcassi, Lorenzo",Violin,Florence,Tarisio,2009-05-09,376,40950.0,27137.0,30503.0,usd,17771,,35.6,,,,3,2.0,0.0
1063,105,"Carcassi, Lorenzo",Violin,Florence,Phillip's,1995-03-22,134,40126.0,25300.0,,gbp,42192,1750.0,35.4,,,,4,2.0,0.0
1064,105,"Carcassi, Lorenzo",Violin,Florence,Christie's,1979-06-22,-,3600.0,1681.0,,usd,45202,1742.0,35.6,,,,4,2.0,0.0
1065,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,,2025-09-26,,66530.0,49818.0,57000.0,eur,130762,1786.0,35.2,16.5,11.0,20.3,3,2.0,0.0
1066,1426,"Carcassi, Lorenzo & Tomaso",Cello,Florence,Ingles & Hayday,2022-11-01,111,357804.0,312000.0,362561.0,gbp,61885,1750.0,75.7,34.35,24.4,44.4,1,2.0,0.0
1067,1426,"Carcassi, Lorenzo & Tomaso",Viola,Florence,Tarisio,2022-03-18,44,39000.0,29658.0,35359.0,usd,94487,1774.0,38.2,18.4,12.6,22.8,3,2.0,0.5
1068,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Tarisio,2018-03-19,173,66281.0,47200.0,53782.0,gbp,83243,1764.0,35.4,16.7,11.5,20.6,3,2.0,0.0
1069,1426,"Carcassi, Lorenzo & Tomaso",Small Violin,Florence,Christie's,2012-04-26,24,18750.0,11583.0,14188.0,usd,61736,,34.7,,,,0,2.0,0.0
1070,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Christie's,2011-04-29,117,37500.0,22467.0,25236.0,usd,57352,1770.0,35.2,,,,2,2.0,0.0
1071,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,2008-03-11,15,63530.0,31700.0,41310.0,gbp,42829,1750.0,35.7,16.5,11.5,20.5,0,2.0,0.5
1072,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Skinner,2006-05-07,107,35250.0,18964.0,27782.0,usd,47724,1745.0,35.2,,,,3,2.0,0.0
1073,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,2006-02-28,37,94711.0,54000.0,79756.0,gbp,47559,1760.0,35.1,,,,3,2.0,0.0
1074,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Tarisio,2003-10-23,243,13800.0,8145.0,11709.0,usd,4876,1760.0,35.2,,,,2,1.0,0.0
1075,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Tarisio,2002-06-06,IV 40,13500.0,9251.0,14383.0,usd,3345,1740.0,35.8,,,,3,3.0,0.0
1076,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,2001-11-13,130,33899.0,23500.0,38338.0,gbp,44498,1786.0,35.3,,,,3,2.0,0.0
1077,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Christie's,2000-11-15,140,33504.0,23500.0,38976.0,gbp,40863,,35.3,,,,4,2.0,0.0
1078,1426,"Carcassi, Lorenzo & Tomaso",Cello,Florence,Sotheby's,1999-11-16,230,153558.0,95000.0,148566.0,gbp,40193,1769.0,76.1,,,,3,2.0,0.0
1079,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Bonhams,1999-06-16,112,31724.0,20000.0,30666.0,gbp,40844,1778.0,35.1,,,,3,2.0,0.0
1080,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,1998-11-17,373,48228.0,28750.0,,gbp,40196,1765.0,35.5,,,,3,2.0,0.5
1081,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Bonhams,1998-11-18,126,49993.0,29900.0,,gbp,43561,1747.0,35.1,,,,3,2.0,0.0
1082,1426,"Carcassi, Lorenzo & Tomaso",Cello,Florence,Sotheby's,1996-06-11,120,73243.0,47700.0,,gbp,43453,1776.0,73.4,,,,3,2.0,0.0
1083,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,1993-11-02,207,35802.0,24150.0,,gbp,43383,1760.0,35.5,,,,3,2.0,0.0
1084,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Phillip's,1992-03-19,107,15057.0,8800.0,,gbp,45232,1775.0,35.4,16.5,10.8,20.1,4,2.0,0.0
1085,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Christie's,1991-11-06,166,29213.0,16500.0,,gbp,45631,1770.0,35.3,,,,3,2.0,0.5
1086,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,1991-03-14,22,51026.0,27500.0,,gbp,43383,1760.0,35.5,,,,3,2.0,0.0
1087,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,1989-03-30,23,9652.0,5720.0,,gbp,44699,1745.0,36.1,,,,3,2.0,0.0
1088,1426,"Carcassi, Lorenzo & Tomaso",Viola,Florence,Sotheby's,1986-03-19,97,37419.0,25300.0,,gbp,44735,1770.0,40.3,,,,3,2.0,0.0
1089,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby Parke Bernet,1984-06-29,42,3850.0,2836.0,,usd,44857,1763.0,35.3,,,,4,2.0,0.0
1090,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Christie's,1983-11-21,173,10284.0,7020.0,,gbp,45631,1770.0,35.3,,,,3,2.0,0.5
1091,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Bongartz's,1982-11-08,-,5470.0,3314.0,,,45382,1773.0,35.5,,,,3,2.0,0.0
1092,1426,"Carcassi, Lorenzo & Tomaso",Small Violin,Florence,Christie's,1980-07-16,-,3522.0,1485.0,,gbp,45409,,33.3,,,,3,2.0,0.0
1093,1426,"Carcassi, Lorenzo & Tomaso",Violin,Florence,Sotheby's,1975-05-08,96,7256.0,3100.0,3677.0,gbp,44416,1745.0,35.8,,,,1,2.0,0.0
1094,104,"Carcassi, Tomaso",Violin,Florence,Tarisio,2010-10-15,461,69000.0,43053.0,48974.0,usd,21577,1790.0,35.1,,,,3,2.0,0.0
