Date,Close,SP500_real
1950-10-31,19.530000686645508,258.2183651761311
1950-11-01,19.559999465942383,257.567973534279
1950-11-02,19.729999542236328,259.80655105714374
1950-11-03,19.850000381469727,261.38673376816973
1950-11-06,19.360000610351562,254.93436917077193
1950-11-08,19.559999465942383,257.567973534279
1950-11-09,19.790000915527344,260.5966549707328
1950-11-10,19.940000534057617,262.57186452240114
1950-11-13,20.010000228881836,263.49362730543623
1950-11-14,19.860000610351562,261.5184177537679
1950-11-15,19.81999969482422,260.9916818113752
1950-11-16,19.719999313354492,259.6748670715456
1950-11-17,19.860000610351562,261.5184177537679
1950-11-20,19.93000030517578,262.440180536803
1950-11-21,19.8799991607666,261.7817606088121
1950-11-22,20.15999984741211,265.4688368571046
1950-11-24,20.31999969482422,267.57573039437113
1950-11-27,20.18000030517578,265.73220482830095
1950-11-28,19.559999465942383,257.567973534279
1950-11-29,19.3700008392334,255.06605315637012
1950-11-30,19.510000228881836,256.9095787224403
1950-12-01,19.65999984741211,255.77817081481936
1950-12-04,19.0,247.19152
1950-12-05,19.309999465942383,251.22463785186767
1950-12-06,19.450000762939453,253.04606592590335
1950-12-07,19.399999618530273,252.39554703704835
1950-12-08,19.399999618530273,252.39554703704835
1950-12-11,19.719999313354492,256.558768666687
1950-12-12,19.68000030517578,256.03837837036133
1950-12-13,19.670000076293945,255.90827459259035
1950-12-14,19.43000030517578,252.78585837036135
1950-12-15,19.329999923706055,251.48484540740967
1950-12-18,19.850000381469727,258.25009296295167
1950-12-19,19.959999084472656,259.68118488891605
1950-12-20,19.969999313354492,259.811288666687
1950-12-21,19.979999542236328,259.941392444458
1950-12-22,20.06999969482422,261.1123016296387
1950-12-26,19.920000076293945,259.1607945925903
1950-12-27,20.299999237060547,264.10461407409673
1950-12-28,20.3799991607666,265.14541948150634
1950-12-29,20.43000030517578,265.79593837036134
1951-01-02,20.770000457763672,265.96394444443115
1951-01-03,20.690000534057617,264.9395296733586
1951-01-04,20.8700008392334,267.2444690142654
1951-01-05,20.8700008392334,267.2444690142654
1951-01-08,21.0,268.90913385826775
1951-01-09,21.1200008392334,270.4457682268639
1951-01-10,20.850000381469727,266.98835921550364
1951-01-11,21.190000534057617,271.34212809855546
1951-01-12,21.110000610351562,270.317713327483
1951-01-15,21.299999237060547,272.750683143796
1951-01-16,21.459999084472656,274.79951268594095
1951-01-17,21.549999237060547,275.9519823563944
1951-01-18,21.399999618530273,274.03120771363024
1951-01-19,21.360000610351562,273.51901254008135
1951-01-22,21.18000030517578,271.21407319917455
1951-01-23,21.260000228881836,272.2384879702471
1951-01-24,21.15999984741211,270.9579634004128
1951-01-25,21.030000686645508,269.29329855641043
1951-01-26,21.260000228881836,272.2384879702471
1951-01-29,21.670000076293945,277.4886167249905
1951-01-30,21.739999771118164,278.3849765966821
1951-01-31,21.65999984741211,277.3605618256096
1951-02-01,21.770000457763672,275.5150268050019
1951-02-02,21.959999084472656,277.9195961954436
1951-02-05,22.200000762939453,280.9569902002951
1951-02-06,22.1200008392334,279.9445335783012
1951-02-07,21.989999771118164,278.29927648076756
1951-02-08,22.09000015258789,279.5648532929773
1951-02-09,22.170000076293945,280.5773099149712
1951-02-13,22.18000030517578,280.70387001007913
1951-02-14,22.1200008392334,279.9445335783012
1951-02-15,22.0,278.4258365758755
1951-02-16,22.1299991607666,280.0710695345393
1951-02-19,21.829999923706055,276.27436323677983
1951-02-20,21.790000915527344,275.7681469952179
1951-02-21,21.860000610351562,276.65404352210373
1951-02-23,21.920000076293945,277.4133799538817
1951-02-26,21.93000030517578,277.53994004898965
1951-02-27,21.760000228881836,275.388466709894
1951-02-28,21.799999237060547,275.89468295145593
1951-03-01,21.850000381469727,275.45567147572837
1951-03-02,21.93000030517578,276.46420384724934
1951-03-05,21.790000915527344,274.69927820841474
1951-03-06,21.790000915527344,274.69927820841474
1951-03-07,21.860000610351562,275.58174102783204
1951-03-08,21.950000762939453,276.7163429514567
1951-03-09,21.950000762939453,276.7163429514567
1951-03-12,21.700000762939453,273.56467628479004
1951-03-13,21.40999984741211,269.90873140970865
1951-03-14,21.25,267.8916666666667
1951-03-15,21.290000915527344,268.3959448750814
1951-03-16,21.639999389648438,272.80825897216795
1951-03-19,21.559999465942383,271.799726600647
1951-03-20,21.520000457763672,271.2954724375407
1951-03-21,21.639999389648438,272.80825897216795
1951-03-22,21.729999542236328,273.94286089579265
1951-03-26,21.530000686645508,271.42154198964437
1951-03-27,21.510000228881836,271.169402885437
1951-03-28,21.260000228881836,268.0177362187704
1951-03-29,21.329999923706055,268.9001990381877
1951-03-30,21.479999542236328,270.791194229126
1951-04-02,21.31999969482422,268.77412948608395
1951-04-03,21.260000228881836,268.0177362187704
1951-04-04,21.399999618530273,269.782661857605
1951-04-05,21.690000534057617,273.43860673268637
1951-04-06,21.719999313354492,273.816791343689
1951-04-09,21.68000030517578,273.3125371805827
1951-04-10,21.649999618530273,272.9343285242717
1951-04-11,21.639999389648438,272.80825897216795
1951-04-12,21.829999923706055,275.203532371521
1951-04-13,22.09000015258789,278.48126859029134
1951-04-16,22.040000915527344,277.8509448750814
1951-04-17,22.09000015258789,278.48126859029134
1951-04-18,22.1299991607666,278.9855227533976
1951-04-19,22.040000915527344,277.8509448750814
1951-04-20,22.040000915527344,277.8509448750814
1951-04-23,22.049999237060547,277.97699038187665
1951-04-24,21.959999084472656,276.84238845825195
1951-04-25,21.969999313354492,276.9684580103556
1951-04-26,22.15999984741211,279.36373140970863
1951-04-27,22.389999389648438,282.263258972168
1951-04-30,22.43000030517578,282.7675371805827
1951-05-01,22.530000686645508,282.931574646055
1951-05-02,22.6200008392334,284.0617958672719
1951-05-03,22.809999465942383,286.4477971543124
1951-05-04,22.770000457763672,285.9454899184768
1951-05-07,22.6299991607666,284.1873547118787
1951-05-08,22.610000610351562,283.93621307019566
1951-05-09,22.639999389648438,284.31293750895503
1951-05-10,22.510000228881836,282.68040905190253
1951-05-11,22.329999923706055,280.4199666094688
1951-05-14,22.18000030517578,278.5362725582639
1951-05-15,21.760000228881836,273.2619148434083
1951-05-16,21.690000534057617,272.38285921634395
1951-05-17,21.90999984741211,275.14560889461325
1951-05-18,21.510000228881836,270.12241677391023
1951-05-21,21.459999084472656,269.494502788529
1951-05-22,21.360000610351562,268.2387227227053
1951-05-23,21.15999984741211,265.7271146861191
1951-05-24,21.049999237060547,264.3457278707497
1951-05-25,21.030000686645508,264.0945862290666
1951-05-28,21.209999084472656,266.35500471903094
1951-05-29,21.350000381469727,268.11313992562907
1951-05-31,21.520000457763672,270.2479995709865
1951-06-01,21.479999542236328,269.7456683826815
1951-06-04,21.239999771118164,266.73175311025966
1951-06-05,21.329999923706055,267.8619743314766
1951-06-06,21.479999542236328,269.7456683826815
1951-06-07,21.559999465942383,270.7503068068221
1951-06-08,21.489999771118164,269.87125117975773
1951-06-11,21.610000610351562,271.37822079220336
1951-06-12,21.520000457763672,270.2479995709865
1951-06-13,21.549999237060547,270.6247240097458
1951-06-14,21.84000015258789,274.26655326754894
1951-06-15,22.040000915527344,276.77816130413515
1951-06-18,22.049999237060547,276.903720148742
1951-06-19,22.020000457763672,276.52699570998266
1951-06-20,21.90999984741211,275.14560889461325
1951-06-21,21.780000686645508,273.5130804375608
1951-06-22,21.549999237060547,270.6247240097458
1951-06-25,21.290000915527344,267.35966709564093
1951-06-26,21.299999237060547,267.4852259402478
1951-06-27,21.3700008392334,268.36430551978157
1951-06-28,21.100000381469727,264.973641856131
1951-06-29,20.959999084472656,263.21550664953287
1951-07-02,21.100000381469727,264.973641856131
1951-07-03,21.229999542236328,266.60617031318344
1951-07-05,21.639999389648438,271.75494523096273
1951-07-06,21.639999389648438,271.75494523096273
1951-07-09,21.729999542236328,272.88516645217953
1951-07-10,21.6299991607666,271.62936243388646
1951-07-11,21.68000030517578,272.2572764192677
1951-07-12,21.799999237060547,273.76422207924395
1951-07-13,21.979999542236328,276.0246645216776
1951-07-16,21.729999542236328,272.88516645217953
1951-07-17,21.920000076293945,275.2711916916895
1951-07-18,21.8799991607666,274.76886050338453
1951-07-19,21.84000015258789,274.26655326754894
1951-07-20,21.8799991607666,274.76886050338453
1951-07-23,22.100000381469727,277.53163413412324
1951-07-24,22.440000534057617,281.80135342483817
1951-07-25,22.31999969482422,280.29438381239254
1951-07-26,22.469999313354492,282.17807786359754
1951-07-27,22.530000686645508,282.931574646055
1951-07-30,22.6299991607666,284.1873547118787
1951-07-31,22.399999618530273,281.2990222365332
1951-08-01,22.510000228881836,282.68040905190253
1951-08-02,22.81999969482422,286.5733799513887
1951-08-03,22.850000381469727,286.95012834261746
1951-08-06,23.010000228881836,288.9594051908987
1951-08-07,23.030000686645508,289.2105707850512
1951-08-08,22.93000030517578,287.95476676675804
1951-08-09,22.84000015258789,286.82454554554124
1951-08-10,22.790000915527344,286.1966555126294
1951-08-13,22.799999237060547,286.3222143572362
1951-08-14,22.700000762939453,285.06643429141246
1951-08-15,22.790000915527344,286.1966555126294
1951-08-16,22.8700008392334,287.20129393676996
1951-08-17,22.940000534057617,288.0803495638343
1951-08-20,22.93000030517578,287.95476676675804
1951-08-21,22.829999923706055,286.69896274846496
1951-08-22,22.75,285.6943243243243
1951-08-23,22.899999618530273,287.5780183755293
1951-08-24,22.8799991607666,287.32685278137683
1951-08-27,22.850000381469727,286.95012834261746
1951-08-28,22.899999618530273,287.5780183755293
1951-08-29,23.079999923706055,289.83846081796304
1951-08-30,23.239999771118164,291.8477376662442
1951-08-31,23.280000686645508,292.35006885454925
1951-09-04,23.280000686645508,290.1098384418707
1951-09-05,23.420000076293945,291.85447757910947
1951-09-06,23.469999313354492,292.47755619414465
1951-09-07,23.530000686645508,293.2252790548975
1951-09-10,23.6200008392334,294.3468395771012
1951-09-11,23.5,292.85141762452105
1951-09-12,23.600000381469727,294.0975986235169
1951-09-13,23.709999084472656,295.46837633037933
1951-09-14,23.690000534057617,295.2191591457206
1951-09-17,23.6200008392334,294.3468395771012
1951-09-18,23.59000015258789,293.97297814672476
1951-09-19,23.59000015258789,293.97297814672476
1951-09-20,23.56999969482422,293.7237371931405
1951-09-21,23.399999618530273,291.6052366255252
1951-09-24,23.299999237060547,290.35905562652937
1951-09-25,23.3799991607666,291.35599567194095
1951-09-26,23.399999618530273,291.6052366255252
1951-09-27,23.270000457763672,289.9852179650785
1951-09-28,23.260000228881836,289.8605974882864
1951-10-01,23.469999313354492,291.36122964378535
1951-10-02,23.639999389648438,293.4716443313715
1951-10-03,23.790000915527344,295.3337930449275
1951-10-04,23.719999313354492,294.46477926210594
1951-10-05,23.780000686645508,295.2096482188101
1951-10-08,23.75,294.837213740458
1951-10-09,23.649999618530273,293.59578915748887
1951-10-10,23.610000610351562,293.09923353122394
1951-10-11,23.700000762939453,294.2165132880757
1951-10-15,23.850000381469727,296.0786383234272
1951-10-16,23.770000457763672,295.0855033926928
1951-10-17,23.690000534057617,294.09236846195836
1951-10-18,23.670000076293945,293.8440788097236
1951-10-19,23.31999969482422,289.49910460843387
1951-10-22,22.75,282.4230152671756
1951-10-23,22.84000015258789,283.54029502402733
1951-10-24,23.030000686645508,285.8989993638483
1951-10-25,22.959999084472656,285.0299855810268
1951-10-26,22.809999465942383,283.1678605456753
1951-10-29,22.690000534057617,281.6781699886759
1951-10-30,22.65999984741211,281.3057355103238
1951-10-31,22.940000534057617,284.7817196069965
1951-11-01,23.100000381469727,284.5955046997649
1951-11-02,22.93000030517578,282.5010780022361
1951-11-05,22.81999969482422,281.1458538159457
1951-11-07,22.489999771118164,277.0802047558987
1951-11-08,22.469999313354492,276.8337960858779
1951-11-09,22.75,280.283446969697
1951-11-13,22.790000915527344,280.7762643097386
1951-11-14,22.850000381469727,281.515466820977
1951-11-15,22.84000015258789,281.39226248596657
1951-11-16,22.81999969482422,281.1458538159457
1951-11-19,22.729999542236328,280.03703829967617
1951-11-20,22.68000030517578,279.4210401234482
1951-11-21,22.639999389648438,278.92822278340657
1951-11-23,22.399999618530273,275.9713892396291
1951-11-26,22.43000030517578,276.3410022446604
1951-11-27,22.65999984741211,279.1746314534274
1951-11-28,22.610000610351562,278.55863327719953
1951-11-29,22.670000076293945,279.29783578843785
1951-11-30,22.8799991607666,281.8850563271841
1951-12-03,23.010000228881836,282.4169280922368
1951-12-04,23.139999389648438,284.0124936408277
1951-12-05,23.06999969482422,283.1533411600365
1951-12-06,23.34000015258789,286.4672350803591
1951-12-07,23.3799991607666,286.9581693221758
1951-12-10,23.420000076293945,287.44912697414185
1951-12-11,23.299999237060547,285.97627742839313
1951-12-12,23.3700008392334,286.8354533193336
1951-12-13,23.389999389648438,287.0809087351673
1951-12-14,23.3700008392334,286.8354533193336
1951-12-17,23.40999984741211,287.32638756115034
1951-12-18,23.489999771118164,288.30827945493303
1951-12-19,23.56999969482422,289.2901713487157
1951-12-20,23.56999969482422,289.2901713487157
1951-12-21,23.510000228881836,288.55375828091604
1951-12-24,23.540000915527344,288.92197651989056
1951-12-26,23.440000534057617,287.6946058001248
1951-12-27,23.649999618530273,290.27206324249846
1951-12-28,23.690000534057617,290.76302089446443
1951-12-31,23.770000457763672,291.7449127882472
1952-01-02,23.799999237060547,292.1131076170724
1952-01-03,23.8799991607666,293.094999510855
1952-01-04,23.920000076293945,293.5859571628211
1952-01-07,23.90999984741211,293.46321774982954
1952-01-08,23.81999969482422,292.35858644305534
1952-01-09,23.739999771118164,291.37669454927266
1952-01-10,23.860000610351562,292.8495440950214
1952-01-11,23.979999542236328,294.3223702306208
1952-01-14,24.15999984741211,296.53163284416917
1952-01-15,24.059999465942383,295.30426212440346
1952-01-16,24.09000015258789,295.672480363378
1952-01-17,24.200000762939453,297.0225904961352
1952-01-18,24.25,297.6362641509434
1952-01-21,24.459999084472656,300.213721593317
1952-01-22,24.65999984741211,302.6684630328484
1952-01-23,24.540000915527344,301.195636897249
1952-01-24,24.559999465942383,301.4410923130827
1952-01-25,24.549999237060547,301.3183529000912
1952-01-28,24.610000610351562,302.05478937804025
1952-01-29,24.56999969482422,301.5638317260742
1952-01-30,24.229999542236328,297.3907853249604
1952-01-31,24.139999389648438,296.28615401818615
1952-02-01,24.299999237060547,300.51799816929343
1952-02-04,24.1200008392334,298.2919586677696
1952-02-05,24.110000610351562,298.16828587521167
1952-02-06,24.18000030517578,299.0339718349442
1952-02-07,24.110000610351562,298.16828587521167
1952-02-08,24.239999771118164,299.77598500211883
1952-02-11,24.110000610351562,298.16828587521167
1952-02-13,23.920000076293945,295.8185499929566
1952-02-14,23.8700008392334,295.20020961834
1952-02-15,23.860000610351562,295.076536825782
1952-02-18,23.739999771118164,293.5924869032595
1952-02-19,23.360000610351562,288.89303872692267
1952-02-20,23.09000015258789,285.55394409237704
1952-02-21,23.15999984741211,286.41963005210965
1952-02-25,23.229999542236328,287.2853160118422
1952-02-26,23.149999618530273,286.29595725955164
1952-02-27,23.18000030517578,286.6669756372256
1952-02-28,23.290000915527344,288.0273527671901
1952-02-29,23.260000228881836,287.65633438951613
1952-03-03,23.290000915527344,288.0273527671901
1952-03-04,23.68000030517578,292.8504737360849
1952-03-05,23.709999084472656,293.2214685255856
1952-03-06,23.690000534057617,292.9741465286429
1952-03-07,23.719999313354492,293.34514131814353
1952-03-10,23.600000381469727,291.8611149837944
1952-03-11,23.6200008392334,292.10846056891035
1952-03-12,23.729999542236328,293.46881411070154
1952-03-13,23.75,293.7161596958175
1952-03-14,23.75,293.7161596958175
1952-03-17,23.920000076293945,295.8185499929566
1952-03-18,23.8700008392334,295.20020961834
1952-03-19,23.81999969482422,294.58184565555007
1952-03-20,23.889999389648438,295.4475316152827
1952-03-21,23.93000030517578,295.94222278551456
1952-03-24,23.93000030517578,295.94222278551456
1952-03-25,23.790000915527344,294.2108508660494
1952-03-26,23.780000686645508,294.08717807349143
1952-03-27,23.989999771118164,296.68423595268916
1952-03-28,24.18000030517578,299.0339718349442
1952-03-31,24.3700008392334,301.3837077171993
1952-04-01,24.18000030517578,297.9012673961755
1952-04-02,24.1200008392334,297.1620648849372
1952-04-03,24.1200008392334,297.1620648849372
1952-04-04,24.020000457763672,295.9300450336572
1952-04-07,23.799999237060547,293.2195966610764
1952-04-08,23.90999984741211,294.5748208473668
1952-04-09,23.940000534057617,294.94443385239805
1952-04-10,24.110000610351562,297.03886054992677
1952-04-14,23.950000762939453,295.0676381874085
1952-04-15,23.649999618530273,291.3715786335685
1952-04-16,23.579999923706055,290.5091717873198
1952-04-17,23.40999984741211,288.41474508979104
1952-04-18,23.5,289.52356060606064
1952-04-21,23.690000534057617,291.86439597361016
1952-04-22,23.579999923706055,290.5091717873198
1952-04-23,23.479999542236328,289.2771519360398
1952-04-24,23.43000030517578,288.6611537598119
1952-04-25,23.540000915527344,290.0163779461023
1952-04-28,23.549999237060547,290.13955878228853
1952-04-29,23.489999771118164,289.4003562710502
1952-04-30,23.31999969482422,287.3059295735215
1952-05-01,23.170000076293945,285.4579115460136
1952-05-02,23.559999465942383,290.26276311729896
1952-05-05,23.65999984741211,291.49478296857893
1952-05-06,23.670000076293945,291.61798730358936
1952-05-07,23.809999465942383,293.34280099608685
1952-05-08,23.860000610351562,293.95882267113893
1952-05-09,23.84000015258789,293.7124140011181
1952-05-12,23.75,292.60359848484853
1952-05-13,23.780000686645508,292.97321148987976
1952-05-14,23.68000030517578,291.7411916385998
1952-05-15,23.600000381469727,290.7555804573406
1952-05-16,23.559999465942383,290.26276311729896
1952-05-19,23.610000610351562,290.87878479235104
1952-05-20,23.739999771118164,292.4803941498381
1952-05-21,23.780000686645508,292.97321148987976
1952-05-22,23.90999984741211,294.5748208473668
1952-05-23,23.889999389648438,294.32841217734597
1952-05-26,23.940000534057617,294.94443385239805
1952-05-27,23.8799991607666,294.20520784233554
1952-05-28,23.84000015258789,293.7124140011181
1952-05-29,23.860000610351562,293.95882267113893
1952-06-02,23.799999237060547,292.1131076170724
1952-06-03,23.780000686645508,291.8676522012387
1952-06-04,23.950000762939453,293.9541754017956
1952-06-05,24.100000381469727,295.7952197763695
1952-06-06,24.260000228881836,297.75900356393487
1952-06-09,24.3700008392334,299.10911369669213
1952-06-10,24.229999542236328,297.3907853249604
1952-06-11,24.309999465942383,298.3726772187431
1952-06-12,24.309999465942383,298.3726772187431
1952-06-13,24.3700008392334,299.10911369669213
1952-06-16,24.299999237060547,298.2499378057516
